Title,PDF URL,DOI,Published Date,Primary Category,Entry ID,Citation Count,Paper ID
on detecting noun-adjective agreement errors in bulgarian language using gate,http://arxiv.org/pdf/1411.0588v1,,03/11/2014 18:05,cs.CL,http://arxiv.org/abs/1411.0588v1,1,409
relative importance in sentence processing,http://arxiv.org/pdf/2106.03471v1,,07/06/2021 10:56,cs.CL,http://arxiv.org/abs/2106.03471v1,1,410
towards realistic practices in low-resource natural language processing: the development set,http://arxiv.org/pdf/1909.01522v2,,04/09/2019 03:20,cs.CL,http://arxiv.org/abs/1909.01522v2,1,412
evaluating german transformer language models with syntactic agreement tests,http://arxiv.org/pdf/2007.03765v1,,07/07/2020 21:01,cs.CL,http://arxiv.org/abs/2007.03765v1,1,413
parcoure: a parallel corpus explorer for a massively multilingual corpus,http://arxiv.org/pdf/2107.06632v2,,14/07/2021 13:16,cs.CL,http://arxiv.org/abs/2107.06632v2,1,414
a comparative study of transformer-based language models on extractive question answering,http://arxiv.org/pdf/2110.03142v1,,07/10/2021 03:23,cs.CL,http://arxiv.org/abs/2110.03142v1,1,415
"l3cube-mahanlp: marathi natural language processing datasets, models, and library",http://arxiv.org/pdf/2205.14728v2,,29/05/2022 18:51,cs.CL,http://arxiv.org/abs/2205.14728v2,1,419
pre-training a graph recurrent network for language representation,http://arxiv.org/pdf/2209.03834v2,,08/09/2022 15:12,cs.CL,http://arxiv.org/abs/2209.03834v2,1,420
prior polarity lexical resources for the italian language,http://arxiv.org/pdf/1507.00133v1,,01/07/2015 08:29,cs.CL,http://arxiv.org/abs/1507.00133v1,1,422
baselines and test data for cross-lingual inference,http://arxiv.org/pdf/1704.05347v2,,18/04/2017 15:12,cs.CL,http://arxiv.org/abs/1704.05347v2,1,424
a new semantic theory of natural language,http://arxiv.org/pdf/1709.04857v1,,10/09/2017 14:18,cs.CL,http://arxiv.org/abs/1709.04857v1,1,425
lstms exploit linguistic attributes of data,http://arxiv.org/pdf/1805.11653v2,,29/05/2018 19:44,cs.CL,http://arxiv.org/abs/1805.11653v2,1,426
rigorously assessing natural language explanations of neurons,http://arxiv.org/pdf/2309.10312v1,,19/09/2023 05:49,cs.CL,http://arxiv.org/abs/2309.10312v1,1,428
benchmarking large language model capabilities for conditional generation,http://arxiv.org/pdf/2306.16793v1,,29/06/2023 09:59,cs.CL,http://arxiv.org/abs/2306.16793v1,1,439
image-based natural language understanding using 2d convolutional neural networks,http://arxiv.org/pdf/1810.10401v2,,24/10/2018 14:46,cs.CL,http://arxiv.org/abs/1810.10401v2,1,445
natural language processing for information extraction,http://arxiv.org/pdf/1807.02383v1,,06/07/2018 13:44,cs.CL,http://arxiv.org/abs/1807.02383v1,1,447
strahler number of natural language sentences in comparison with random trees,http://arxiv.org/pdf/2307.02697v2,,06/07/2023 01:06,cs.CL,http://arxiv.org/abs/2307.02697v2,1,449
probabilistic typology: deep generative models of vowel inventories,http://arxiv.org/pdf/1705.01684v1,,04/05/2017 04:13,cs.CL,http://arxiv.org/abs/1705.01684v1,1,453
a survey on neural network language models,http://arxiv.org/pdf/1906.03591v2,,09/06/2019 09:15,cs.CL,http://arxiv.org/abs/1906.03591v2,1,454
subword elmo,http://arxiv.org/pdf/1909.08357v1,,18/09/2019 12:14,cs.CL,http://arxiv.org/abs/1909.08357v1,1,455
worst of both worlds: biases compound in pre-trained vision-and-language models,http://arxiv.org/pdf/2104.08666v2,,18/04/2021 01:02,cs.CL,http://arxiv.org/abs/2104.08666v2,1,459
hunspell for sorani kurdish spell checking and morphological analysis,http://arxiv.org/pdf/2109.06374v1,,14/09/2021 01:24,cs.CL,http://arxiv.org/abs/2109.06374v1,1,460
tfw2v: an enhanced document similarity method for the morphologically rich finnish language,http://arxiv.org/pdf/2112.12489v1,,23/12/2021 12:27,cs.CL,http://arxiv.org/abs/2112.12489v1,1,462
a study of conceptual language similarity: comparison and evaluation,http://arxiv.org/pdf/2305.13401v1,,22/05/2023 19:28,cs.CL,http://arxiv.org/abs/2305.13401v1,1,464
zero-shot continuous prompt transfer: generalizing task semantics across language models,http://arxiv.org/pdf/2310.01691v1,,03/10/2023 00:12,cs.CL,http://arxiv.org/abs/2310.01691v1,1,465
false perspectives on human language: why statistics needs linguistics,http://arxiv.org/pdf/2302.08822v1,,17/02/2023 11:40,cs.CL,http://arxiv.org/abs/2302.08822v1,1,470
pypln: a distributed platform for natural language processing,http://arxiv.org/pdf/1301.7738v2,,31/01/2013 20:21,cs.CL,http://arxiv.org/abs/1301.7738v2,1,472
a morphology-aware network for morphological disambiguation,http://arxiv.org/pdf/1702.03654v1,,13/02/2017 07:08,cs.CL,http://arxiv.org/abs/1702.03654v1,1,473
a neural-symbolic approach to natural language understanding,http://arxiv.org/pdf/2203.10557v2,,20/03/2022 14:12,cs.CL,http://arxiv.org/abs/2203.10557v2,1,476
lexical disambiguation in natural language questions (nlqs),http://arxiv.org/pdf/1709.09250v1,,26/09/2017 21:24,cs.CL,http://arxiv.org/abs/1709.09250v1,1,479
a survey on using gaze behaviour for natural language processing,http://arxiv.org/pdf/2112.15471v2,,21/12/2021 15:52,cs.CL,http://arxiv.org/abs/2112.15471v2,1,481
what makes a language easy to deep-learn?,http://arxiv.org/pdf/2302.12239v2,,23/02/2023 18:57,cs.CL,http://arxiv.org/abs/2302.12239v2,1,487
a survey of embedding space alignment methods for language and knowledge graphs,http://arxiv.org/pdf/2010.13688v1,,26/10/2020 16:08,cs.CL,http://arxiv.org/abs/2010.13688v1,1,492
analyzing the limits of self-supervision in handling bias in language,http://arxiv.org/pdf/2112.08637v3,,16/12/2021 05:36,cs.CL,http://arxiv.org/abs/2112.08637v3,1,498
"a survey in automatic irony processing: linguistic, cognitive, and multi-x perspectives",http://arxiv.org/pdf/2209.04712v1,,10/09/2022 18:03,cs.CL,http://arxiv.org/abs/2209.04712v1,1,501
deepzensols: deep natural language processing framework,http://arxiv.org/pdf/2109.03383v1,,08/09/2021 02:16,cs.CL,http://arxiv.org/abs/2109.03383v1,1,508
fine-tuning transformers: vocabulary transfer,http://arxiv.org/pdf/2112.14569v2,,29/12/2021 14:22,cs.CL,http://arxiv.org/abs/2112.14569v2,1,511
learning with latent structures in natural language processing: a survey,http://arxiv.org/pdf/2201.00490v2,,03/01/2022 06:16,cs.CL,http://arxiv.org/abs/2201.00490v2,1,512
consistency is key: disentangling label variation in natural language processing with intra-annotator agreement,http://arxiv.org/pdf/2301.10684v1,,25/01/2023 16:38,cs.CL,http://arxiv.org/abs/2301.10684v1,1,515
posterior calibration and exploratory analysis for natural language processing models,http://arxiv.org/pdf/1508.05154v2,,21/08/2015 01:25,cs.CL,http://arxiv.org/abs/1508.05154v2,1,518
lsicc: a large scale informal chinese corpus,http://arxiv.org/pdf/1811.10167v1,,26/11/2018 03:58,cs.CL,http://arxiv.org/abs/1811.10167v1,1,521
using natural language processing to develop an automated orthodontic diagnostic system,http://arxiv.org/pdf/1905.13601v1,,31/05/2019 14:13,cs.CL,http://arxiv.org/abs/1905.13601v1,1,522
identifying civilians killed by police with distantly supervised entity-event extraction,http://arxiv.org/pdf/1707.07086v1,,22/07/2017 02:47,cs.CL,http://arxiv.org/abs/1707.07086v1,1,523
is the best better? bayesian statistical model comparison for natural language processing,http://arxiv.org/pdf/2010.03088v1,,07/10/2020 00:37,cs.CL,http://arxiv.org/abs/2010.03088v1,1,524
mediators: conversational agents explaining nlp model behavior,http://arxiv.org/pdf/2206.06029v1,,13/06/2022 11:31,cs.CL,http://arxiv.org/abs/2206.06029v1,1,528
afrivec: word embedding models for african languages. case study of fon and nobiin,http://arxiv.org/pdf/2103.05132v2,,08/03/2021 22:58,cs.CL,http://arxiv.org/abs/2103.05132v2,1,531
huspacy: an industrial-strength hungarian natural language processing toolkit,http://arxiv.org/pdf/2201.01956v2,,06/01/2022 07:49,cs.CL,http://arxiv.org/abs/2201.01956v2,1,533
resolution of verb ellipsis in japanese sentence using surface expressions and examples,http://arxiv.org/pdf/cs/9912006v1,,13/12/1999 05:19,cs.CL,http://arxiv.org/abs/cs/9912006v1,1,537
on the development of text input method - lessons learned,http://arxiv.org/pdf/0704.3665v1,,27/04/2007 06:58,cs.CL,http://arxiv.org/abs/0704.3665v1,1,538
learning noun cases using sequential neural networks,http://arxiv.org/pdf/1810.03996v1,,09/10/2018 15:01,cs.CL,http://arxiv.org/abs/1810.03996v1,1,540
position masking for improved layout-aware document understanding,http://arxiv.org/pdf/2109.00442v1,,01/09/2021 16:40,cs.CL,http://arxiv.org/abs/2109.00442v1,1,542
ouroboros: on accelerating training of transformer-based language models,http://arxiv.org/pdf/1909.06695v1,,15/09/2019 00:21,cs.CL,http://arxiv.org/abs/1909.06695v1,1,545
noisy parallel data alignment,http://arxiv.org/pdf/2301.09685v2,,23/01/2023 19:26,cs.CL,http://arxiv.org/abs/2301.09685v2,1,547
social media sentiment analysis for cryptocurrency market prediction,http://arxiv.org/pdf/2204.10185v1,,19/04/2022 04:27,cs.CL,http://arxiv.org/abs/2204.10185v1,1,553
explainable semantic space by grounding language to vision with cross-modal contrastive learning,http://arxiv.org/pdf/2111.07180v1,,13/11/2021 19:54,cs.CL,http://arxiv.org/abs/2111.07180v1,1,555
ast-probe: recovering abstract syntax trees from hidden representations of pre-trained language models,http://arxiv.org/pdf/2206.11719v2,,23/06/2022 15:09,cs.CL,http://arxiv.org/abs/2206.11719v2,1,556
sign language lexical recognition with propositional dynamic logic,http://arxiv.org/pdf/1403.6636v1,,26/03/2014 11:47,cs.CL,http://arxiv.org/abs/1403.6636v1,1,560
cross-lingual transfer for distantly supervised and low-resources indonesian ner,http://arxiv.org/pdf/1907.11158v1,,25/07/2019 17:04,cs.CL,http://arxiv.org/abs/1907.11158v1,1,562
comparison of turkish word representations trained on different morphological forms,http://arxiv.org/pdf/2002.05417v1,,13/02/2020 10:09,cs.CL,http://arxiv.org/abs/2002.05417v1,1,563
a summary of the first workshop on language technology for language documentation and revitalization,http://arxiv.org/pdf/2004.13203v1,,27/04/2020 23:55,cs.CL,http://arxiv.org/abs/2004.13203v1,1,564
development of a general purpose sentiment lexicon for igbo language,http://arxiv.org/pdf/2004.14176v1,,24/04/2020 23:10,cs.CL,http://arxiv.org/abs/2004.14176v1,1,565
speech-language pre-training for end-to-end spoken language understanding,http://arxiv.org/pdf/2102.06283v1,,11/02/2021 21:55,cs.CL,http://arxiv.org/abs/2102.06283v1,1,569
machine translation into low-resource language varieties,http://arxiv.org/pdf/2106.06797v2,,12/06/2021 16:28,cs.CL,http://arxiv.org/abs/2106.06797v2,1,570
exploring language patterns in a medical licensure exam item bank,http://arxiv.org/pdf/2111.10501v1,,20/11/2021 02:45,cs.CL,http://arxiv.org/abs/2111.10501v1,1,575
multitask finetuning for improving neural machine translation in indian languages,http://arxiv.org/pdf/2112.01742v1,,03/12/2021 06:43,cs.CL,http://arxiv.org/abs/2112.01742v1,1,576
mitigating gender stereotypes in hindi and marathi,http://arxiv.org/pdf/2205.05901v1,,12/05/2022 07:46,cs.CL,http://arxiv.org/abs/2205.05901v1,1,578
language embeddings sometimes contain typological generalizations,http://arxiv.org/pdf/2301.08115v1,,19/01/2023 15:09,cs.CL,http://arxiv.org/abs/2301.08115v1,1,580
a survey of corpora for germanic low-resource languages and dialects,http://arxiv.org/pdf/2304.09805v1,,19/04/2023 17:45,cs.CL,http://arxiv.org/abs/2304.09805v1,1,582
why can neural language models solve next-word prediction? a mathematical perspective,http://arxiv.org/pdf/2306.17184v1,,20/06/2023 11:41,cs.CL,http://arxiv.org/abs/2306.17184v1,1,583
improving language plasticity via pretraining with active forgetting,http://arxiv.org/pdf/2307.01163v2,,03/07/2023 18:12,cs.CL,http://arxiv.org/abs/2307.01163v2,1,584
llasm: large language and speech model,http://arxiv.org/pdf/2308.15930v3,,30/08/2023 11:12,cs.CL,http://arxiv.org/abs/2308.15930v3,1,587
a global analysis of metrics used for measuring performance in natural language processing,http://arxiv.org/pdf/2204.11574v1,,25/04/2022 12:41,cs.CL,http://arxiv.org/abs/2204.11574v1,1,588
clustering algorithm for gujarati language,http://arxiv.org/pdf/1307.5393v1,,20/07/2013 10:05,cs.CL,http://arxiv.org/abs/1307.5393v1,1,594
using recurrent neural network for learning expressive ontologies,http://arxiv.org/pdf/1607.04110v1,,14/07/2016 13:45,cs.CL,http://arxiv.org/abs/1607.04110v1,1,596
unsupervised part-of-speech induction,http://arxiv.org/pdf/1801.03564v1,,10/01/2018 21:47,cs.CL,http://arxiv.org/abs/1801.03564v1,1,597
hulk: an energy efficiency benchmark platform for responsible natural language processing,http://arxiv.org/pdf/2002.05829v1,,14/02/2020 01:04,cs.CL,http://arxiv.org/abs/2002.05829v1,1,603
large language models can accomplish business process management tasks,http://arxiv.org/pdf/2307.09923v1,,19/07/2023 12:54,cs.CL,http://arxiv.org/abs/2307.09923v1,1,605
improving natural language inference in arabic using transformer models and linguistically informed pre-training,http://arxiv.org/pdf/2307.14666v1,,27/07/2023 08:40,cs.CL,http://arxiv.org/abs/2307.14666v1,1,606
empathetic bert2bert conversational model: learning arabic language generation with little data,http://arxiv.org/pdf/2103.04353v1,,07/03/2021 13:23,cs.CL,http://arxiv.org/abs/2103.04353v1,1,611
learning multilingual representation for natural language understanding with enhanced cross-lingual supervision,http://arxiv.org/pdf/2106.05166v1,,09/06/2021 17:12,cs.CL,http://arxiv.org/abs/2106.05166v1,1,613
grounding natural language instructions: can large language models capture spatial information?,http://arxiv.org/pdf/2109.08634v1,,17/09/2021 17:36,cs.CL,http://arxiv.org/abs/2109.08634v1,1,614
collecting interactive multi-modal datasets for grounded language understanding,http://arxiv.org/pdf/2211.06552v3,,12/11/2022 02:36,cs.CL,http://arxiv.org/abs/2211.06552v3,1,615
teacher perception of automatically extracted grammar concepts for l2 language learning,http://arxiv.org/pdf/2206.05154v1,,10/06/2022 15:52,cs.CL,http://arxiv.org/abs/2206.05154v1,1,618
building a syllable database to solve the problem of khmer word segmentation,http://arxiv.org/pdf/1703.02166v1,,07/03/2017 01:13,cs.CL,http://arxiv.org/abs/1703.02166v1,1,623
transfer learning with synthetic corpora for spatial role labeling and reasoning,http://arxiv.org/pdf/2210.16952v2,,30/10/2022 21:23,cs.CL,http://arxiv.org/abs/2210.16952v2,1,624
prototype of a robotic system to assist the learning process of english language with text-generation through dnn,http://arxiv.org/pdf/2309.11142v1,,20/09/2023 09:39,cs.CL,http://arxiv.org/abs/2309.11142v1,1,627
neural machine translation model for university email application,http://arxiv.org/pdf/2007.16011v1,,20/07/2020 16:05,cs.CL,http://arxiv.org/abs/2007.16011v1,1,632
clevr parser: a graph parser library for geometric learning on language grounded image scenes,http://arxiv.org/pdf/2009.09154v2,,19/09/2020 04:32,cs.CL,http://arxiv.org/abs/2009.09154v2,1,633
language model metrics and procrustes analysis for improved vector transformation of nlp embeddings,http://arxiv.org/pdf/2106.02490v1,,04/06/2021 14:56,cs.CL,http://arxiv.org/abs/2106.02490v1,1,634
natural language processing methods to identify oncology patients at high risk for acute care with clinical notes,http://arxiv.org/pdf/2209.13860v2,,28/09/2022 07:31,cs.CL,http://arxiv.org/abs/2209.13860v2,1,639
revisiting distance metric learning for few-shot natural language classification,http://arxiv.org/pdf/2211.15202v1,,28/11/2022 10:19,cs.CL,http://arxiv.org/abs/2211.15202v1,1,640
iterative translation refinement with large language models,http://arxiv.org/pdf/2306.03856v1,,06/06/2023 17:51,cs.CL,http://arxiv.org/abs/2306.03856v1,1,641
procedural text mining with large language models,http://arxiv.org/pdf/2310.03376v1,,05/10/2023 09:27,cs.CL,http://arxiv.org/abs/2310.03376v1,1,642
analyzing the effects of reasoning types on cross-lingual transfer performance,http://arxiv.org/pdf/2110.02386v1,,05/10/2021 23:36,cs.CL,http://arxiv.org/abs/2110.02386v1,1,649
pert: pre-training bert with permuted language model,http://arxiv.org/pdf/2203.06906v1,,14/03/2022 07:58,cs.CL,http://arxiv.org/abs/2203.06906v1,1,651
hype: better pre-trained language model fine-tuning with hidden representation perturbation,http://arxiv.org/pdf/2212.08853v2,,17/12/2022 11:56,cs.CL,http://arxiv.org/abs/2212.08853v2,1,654
expanding scope: adapting english adversarial attacks to chinese,http://arxiv.org/pdf/2306.04874v1,,08/06/2023 03:07,cs.CL,http://arxiv.org/abs/2306.04874v1,1,655
rethinking the evaluating framework for natural language understanding in ai systems: language acquisition as a core for future metrics,http://arxiv.org/pdf/2309.11981v3,,21/09/2023 12:34,cs.CL,http://arxiv.org/abs/2309.11981v3,1,657
