Title,PdfUrl,PublishedDate,PrimaryCategory,PaperId,PublishedYear
sen2pro: a probabilistic perspective to sentence embedding from pre-trained language model,http://arxiv.org/pdf/2306.02247v1,04/06/2023 04:26,cs.CL,1391,2023
structural transfer learning in nl-to-bash semantic parsers,http://arxiv.org/pdf/2307.16795v1,31/07/2023 17:02,cs.CL,1392,2023
extracting physical rehabilitation exercise information from clinical notes: a comparison of rule-based and machine learning natural language processing techniques,http://arxiv.org/pdf/2303.13466v1,22/03/2023 13:46,cs.CL,1399,2023
idt5: indonesian version of multilingual t5 transformer,http://arxiv.org/pdf/2302.00856v1,02/02/2023 03:56,cs.CL,1407,2023
mega: multilingual evaluation of generative ai,http://arxiv.org/pdf/2303.12528v3,22/03/2023 13:03,cs.CL,1408,2023
the african stopwords project: curating stopwords for african languages,http://arxiv.org/pdf/2304.12155v1,21/03/2023 17:32,cs.CL,1409,2023
comparing biases and the impact of multilingual training across multiple languages,http://arxiv.org/pdf/2305.11242v1,18/05/2023 19:15,cs.CL,1410,2023
sinhala-english parallel word dictionary dataset,http://arxiv.org/pdf/2308.02234v1,04/08/2023 11:21,cs.CL,1411,2023
nusawrites: constructing high-quality corpora for underrepresented and extremely low-resource languages,http://arxiv.org/pdf/2309.10661v2,19/09/2023 15:42,cs.CL,1412,2023
large language models are in-context semantic reasoners rather than symbolic reasoners,http://arxiv.org/pdf/2305.14825v2,24/05/2023 08:33,cs.CL,1415,2023
should we attend more or less? modulating attention for fairness,http://arxiv.org/pdf/2305.13088v1,22/05/2023 15:54,cs.CL,1419,2023
natural language processing for policymaking,http://arxiv.org/pdf/2302.03490v1,07/02/2023 14:34,cs.CL,1468,2023
transformadores: fundamentos teoricos y aplicaciones,http://arxiv.org/pdf/2302.09327v1,18/02/2023 13:30,cs.CL,1469,2023
a deep learning system for domain-specific speech recognition,http://arxiv.org/pdf/2303.10510v2,18/03/2023 22:19,cs.CL,1471,2023
minirbt: a two-stage distilled small chinese pre-trained model,http://arxiv.org/pdf/2304.00717v1,03/04/2023 05:45,cs.CL,1472,2023
rumour detection and analysis on twitter,http://arxiv.org/pdf/2304.01712v1,04/04/2023 12:20,cs.CL,1473,2023
beyond words: a comprehensive survey of sentence representations,http://arxiv.org/pdf/2305.12641v2,22/05/2023 03:31,cs.CL,1474,2023
can chatgpt's responses boost traditional natural language processing?,http://arxiv.org/pdf/2307.04648v1,06/07/2023 16:42,cs.CL,1475,2023
a systematic evaluation of federated learning on biomedical natural language processing,http://arxiv.org/pdf/2307.11254v1,20/07/2023 23:10,cs.CL,1476,2023
three bricks to consolidate watermarks for large language models,http://arxiv.org/pdf/2308.00113v1,26/07/2023 18:56,cs.CL,1477,2023
bringing order into the realm of transformer-based language models for artificial intelligence and law,http://arxiv.org/pdf/2308.05502v1,10/08/2023 12:14,cs.CL,1478,2023
a practical survey on zero-shot prompt design for in-context learning,http://arxiv.org/pdf/2309.13205v1,23/09/2023 00:00,cs.CL,1479,2023
enhancing long-form text generation in mental health with task-adaptive tokenization,http://arxiv.org/pdf/2310.05317v3,09/10/2023 01:20,cs.CL,1480,2023
using large language models for (de-)formalization and natural argumentation exercises for beginner's students,http://arxiv.org/pdf/2304.06186v1,13/04/2023 00:05,cs.CL,1486,2023
data augmentation for neural nlp,http://arxiv.org/pdf/2302.11412v1,22/02/2023 14:47,cs.CL,1512,2023
fine tuning with abnormal examples,http://arxiv.org/pdf/2304.13783v1,26/04/2023 19:59,cs.CL,1513,2023
mapping researcher activity based on publication data by means of transformers,http://arxiv.org/pdf/2306.09049v1,15/06/2023 12:13,cs.CL,1514,2023
tada: task-agnostic dialect adapters for english,http://arxiv.org/pdf/2305.16651v1,26/05/2023 06:45,cs.CL,1564,2023
albmore: a corpus of movie reviews for sentiment analysis in albanian,http://arxiv.org/pdf/2306.08526v1,14/06/2023 15:21,cs.CL,1565,2023
spatio-temporal storytelling? leveraging generative models for semantic trajectory analysis,http://arxiv.org/pdf/2306.13905v1,24/06/2023 09:45,cs.CL,1566,2023
beyond original research articles categorization via nlp,http://arxiv.org/pdf/2309.07020v1,13/09/2023 16:23,cs.CL,1567,2023
spanish resource grammar version,http://arxiv.org/pdf/2309.13318v1,23/09/2023 10:24,cs.CL,1568,2023
a decoder-only foundation model for time-series forecasting,http://arxiv.org/pdf/2310.10688v1,14/10/2023 18:01,cs.CL,1569,2023
understanding the effectiveness of very large language models on dialog evaluation,http://arxiv.org/pdf/2301.12004v1,27/01/2023 22:02,cs.CL,1631,2023
augmented language models: a survey,http://arxiv.org/pdf/2302.07842v1,15/02/2023 18:25,cs.CL,1632,2023
almanac: retrieval-augmented language models for clinical medicine,http://arxiv.org/pdf/2303.01229v2,01/03/2023 02:30,cs.CL,1633,2023
comparative analysis of chatgpt and the evolution of language models,http://arxiv.org/pdf/2304.02468v1,28/03/2023 04:11,cs.CL,1636,2023
using lstm and gru with a new dataset for named entity recognition in the arabic language,http://arxiv.org/pdf/2304.03399v1,06/04/2023 23:14,cs.CL,1637,2023
augmented large language models with parametric knowledge guiding,http://arxiv.org/pdf/2305.04757v2,08/05/2023 16:05,cs.CL,1638,2023
escoxlm-r: multilingual taxonomy-driven pre-training for the job market domain,http://arxiv.org/pdf/2305.12092v1,20/05/2023 05:50,cs.CL,1639,2023
evaluating the performance of large language models on gaokao benchmark,http://arxiv.org/pdf/2305.12474v2,21/05/2023 15:39,cs.CL,1640,2023
transfer learning for power outage detection task with limited training data,http://arxiv.org/pdf/2305.17817v1,28/05/2023 23:36,cs.CL,1642,2023
a survey of vision-language pre-training from the lens of multimodal machine translation,http://arxiv.org/pdf/2306.07198v1,12/06/2023 16:56,cs.CL,1643,2023
trustgpt: a benchmark for trustworthy and responsible large language models,http://arxiv.org/pdf/2306.11507v1,20/06/2023 13:53,cs.CL,1644,2023
enriching the narabizi treebank: a multifaceted approach to supporting an under-resourced language,http://arxiv.org/pdf/2306.14866v1,26/06/2023 18:27,cs.CL,1645,2023
chatlaw: open-source legal large language model with integrated external knowledge bases,http://arxiv.org/pdf/2306.16092v1,28/06/2023 11:48,cs.CL,1646,2023
automatic speech recognition of non-native child speech for language learning applications,http://arxiv.org/pdf/2306.16710v1,29/06/2023 07:14,cs.CL,1647,2023
"alberti, a multilingual domain specific language model for poetry analysis",http://arxiv.org/pdf/2307.01387v1,03/07/2023 23:50,cs.CL,1648,2023
on evaluating and mitigating gender biases in multilingual settings,http://arxiv.org/pdf/2307.01503v1,04/07/2023 07:23,cs.CL,1649,2023
evaluating the capability of large-scale language models on chinese grammatical error correction task,http://arxiv.org/pdf/2307.03972v1,08/07/2023 14:10,cs.CL,1650,2023
enhancing conversational quality in language learning chatbots: an evaluation of gpt4 for asr error correction,http://arxiv.org/pdf/2307.09744v1,19/07/2023 05:25,cs.CL,1651,2023
camoscio: an italian instruction-tuned llama,http://arxiv.org/pdf/2307.16456v1,31/07/2023 08:31,cs.CL,1653,2023
baby's cothought: leveraging large language models for enhanced reasoning in compact models,http://arxiv.org/pdf/2308.01684v1,03/08/2023 11:52,cs.CL,1654,2023
using artificial populations to study psychological phenomena in neural models,http://arxiv.org/pdf/2308.08032v1,15/08/2023 21:47,cs.CL,1656,2023
simultaneous machine translation with large language models,http://arxiv.org/pdf/2309.06706v1,13/09/2023 05:06,cs.CL,1657,2023
making small language models better multi-task learners with mixture-of-task-adapters,http://arxiv.org/pdf/2309.11042v1,20/09/2023 04:39,cs.CL,1658,2023
zero-shot cross-lingual transfer without parallel corpus,http://arxiv.org/pdf/2310.04726v1,07/10/2023 08:54,cs.CL,1659,2023
establishing trustworthiness: rethinking tasks and model evaluation,http://arxiv.org/pdf/2310.05442v1,09/10/2023 07:32,cs.CL,1660,2023
explicit planning helps language models in logical reasoning,http://arxiv.org/pdf/2303.15714v3,28/03/2023 04:55,cs.CL,1685,2023
mmt: a multilingual and multi-topic indian social media dataset,http://arxiv.org/pdf/2304.00634v1,02/04/2023 22:39,cs.CL,1686,2023
improving small language models on pubmedqa via generative data augmentation,http://arxiv.org/pdf/2305.07804v4,13/05/2023 00:49,cs.CL,1687,2023
knowledgpt: enhancing large language models with retrieval and storage access on knowledge bases,http://arxiv.org/pdf/2308.11761v1,17/08/2023 14:07,cs.CL,1689,2023
neco@alqac 2023: legal domain knowledge acquisition for low-resource languages through data enrichment,http://arxiv.org/pdf/2309.05500v1,11/09/2023 15:43,cs.CL,1690,2023
typhoon: towards an effective task-specific masking strategy for pre-trained language models,http://arxiv.org/pdf/2303.15619v1,27/03/2023 23:27,cs.CL,1696,2023
informed named entity recognition decoding for generative language models,http://arxiv.org/pdf/2308.07791v1,15/08/2023 15:16,cs.CL,1697,2023
using natural language explanations to rescale human judgments,http://arxiv.org/pdf/2305.14770v1,24/05/2023 07:19,cs.CL,1703,2023
identifying mentions of pain in mental health records text: a natural language processing approach,http://arxiv.org/pdf/2304.01240v2,03/04/2023 12:56,cs.CL,1726,2023
a mathematical abstraction for balancing the trade-off between creativity and reality in large language models,http://arxiv.org/pdf/2306.02295v1,04/06/2023 09:12,cs.CL,1734,2023
fly-swat or cannon? cost-effective language model choice via meta-modeling,http://arxiv.org/pdf/2308.06077v1,11/08/2023 12:29,cs.CL,1735,2023
topological properties and organizing principles of semantic networks,http://arxiv.org/pdf/2304.12940v2,24/04/2023 12:12,cs.CL,1742,2023
a survey of diffusion models in natural language processing,http://arxiv.org/pdf/2305.14671v2,24/05/2023 04:25,cs.CL,1750,2023
prompting multilingual large language models to generate code-mixed texts: the case of south east asian languages,http://arxiv.org/pdf/2303.13592v4,23/03/2023 18:16,cs.CL,1751,2023
an investigation on word embedding offset clustering as relationship classification,http://arxiv.org/pdf/2305.04265v1,07/05/2023 14:03,cs.CL,1764,2023
"""why is this misleading?"": detecting news headline hallucinations with explanations",http://arxiv.org/pdf/2302.05852v1,12/02/2023 04:21,cs.CL,1769,2023
scaling transformer to 1m tokens and beyond with rmt,http://arxiv.org/pdf/2304.11062v1,19/04/2023 17:18,cs.CL,1824,2023
training natural language processing models on encrypted text for enhanced privacy,http://arxiv.org/pdf/2305.03497v1,03/05/2023 01:37,cs.CL,1825,2023
enhanced transformer architecture for natural language processing,http://arxiv.org/pdf/2310.10930v1,17/10/2023 02:59,cs.CL,1826,2023
applying bert and chatgpt for sentiment analysis of lyme disease in scientific literature,http://arxiv.org/pdf/2302.06474v1,07/02/2023 01:15,cs.CL,1835,2023
revisiting k-nn for fine-tuning pre-trained language models,http://arxiv.org/pdf/2304.09058v2,18/04/2023 16:28,cs.CL,1836,2023
resume information extraction via post-ocr text processing,http://arxiv.org/pdf/2306.13775v1,23/06/2023 21:14,cs.CL,1837,2023
towards improving the performance of pre-trained speech models for low-resource languages through lateral inhibition,http://arxiv.org/pdf/2306.17792v1,30/06/2023 17:48,cs.CL,1838,2023
can generative large language models perform asr error correction?,http://arxiv.org/pdf/2307.04172v2,09/07/2023 14:38,cs.CL,1839,2023
on the (in)effectiveness of large language models for chinese text correction,http://arxiv.org/pdf/2307.09007v1,18/07/2023 07:48,cs.CL,1840,2023
extreme multi-label skill extraction training using large language models,http://arxiv.org/pdf/2307.10778v1,20/07/2023 12:29,cs.CL,1841,2023
multimodal audio-textual architecture for robust spoken language understanding,http://arxiv.org/pdf/2306.06819v2,12/06/2023 02:55,cs.CL,1847,2023
beqi: revitalize the senegalese wolof language with a robust spelling corrector,http://arxiv.org/pdf/2305.08518v1,15/05/2023 11:28,cs.CL,1851,2023
student's t-distribution: on measuring the inter-rater reliability when the observations are scarce,http://arxiv.org/pdf/2303.04526v2,08/03/2023 11:51,cs.CL,1860,2023
the elephant in the room: analyzing the presence of big tech in natural language processing research,http://arxiv.org/pdf/2305.02797v2,04/05/2023 13:57,cs.CL,1861,2023
a survey of code-switching: linguistic and social perspectives for language technologies,http://arxiv.org/pdf/2301.01967v1,05/01/2023 09:08,cs.CL,1877,2023
distilling text into circuits,http://arxiv.org/pdf/2301.10595v1,25/01/2023 13:56,cs.CL,1878,2023
a multi-modal context reasoning approach for conditional inference on joint textual and visual clues,http://arxiv.org/pdf/2305.04530v1,08/05/2023 09:05,cs.CL,1879,2023
lm-switch: lightweight language model conditioning in word embedding space,http://arxiv.org/pdf/2305.12798v1,22/05/2023 08:52,cs.CL,1880,2023
comparison of pre-trained language models for turkish address parsing,http://arxiv.org/pdf/2306.13947v1,24/06/2023 13:09,cs.CL,1881,2023
fonmtl: towards multitask learning for the fon language,http://arxiv.org/pdf/2308.14280v2,28/08/2023 04:26,cs.CL,1882,2023
"culturax: a cleaned, enormous, and multilingual dataset for large language models in languages",http://arxiv.org/pdf/2309.09400v1,18/09/2023 00:49,cs.CL,1883,2023
a systematic evaluation of large language models on out-of-distribution logical reasoning tasks,http://arxiv.org/pdf/2310.09430v2,13/10/2023 23:29,cs.CL,1884,2023
processing natural language on embedded devices: how well do modern models perform?,http://arxiv.org/pdf/2304.11520v3,23/04/2023 04:01,cs.CL,1892,2023
on the application of large language models for language teaching and assessment technology,http://arxiv.org/pdf/2307.08393v1,17/07/2023 12:12,cs.CL,1894,2023
a reparameterized discrete diffusion model for text generation,http://arxiv.org/pdf/2302.05737v1,11/02/2023 16:26,cs.CL,1931,2023
facechat: an emotion-aware face-to-face dialogue framework,http://arxiv.org/pdf/2303.07316v1,08/03/2023 20:45,cs.CL,1932,2023
neurox library for neuron analysis of deep nlp models,http://arxiv.org/pdf/2305.17073v1,26/05/2023 17:32,cs.CL,1933,2023
guido: a hybrid approach to guideline discovery & ordering from natural language texts,http://arxiv.org/pdf/2307.09959v1,19/07/2023 14:01,cs.CL,1937,2023
